Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
2000-03-21,9.347958996888158,10.265,0.025251213701693587,1,0.9106633216647012,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-22,9.391137724550898,10.62,0.004514921578933517,1,0.8842879213324764,1.130853397265864,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-23,9.486649890856173,10.0,0.01763597648133075,1,0.9486649890856172,0.0,0.0,0.10801025774654209,0.6199999999999992,0.7280102577465413,1.130853397265864,-1.0,0.037359436425660295,0.03667848098085152
2000-03-24,9.199872247232024,9.935,7.20180438245066e-05,1,0.9260062654486184,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-03-27,9.198990034847467,10.22,-0.002353088775964629,1,0.9000968722942727,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-28,9.173911439114391,9.88,-0.01064138106524215,1,0.9285335464690679,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-03-29,9.137500000000001,10.155,0.0005238292701630343,1,0.8998030526834073,1.1113543091655265,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-30,9.238431829328103,9.675,-0.013749866207868777,1,0.9548766748659537,0.0,0.0,0.11217102345574595,0.47999999999999865,0.5921710234557446,1.1113543091655265,-1.0,0.03130954915001173,0.030829401629911095
2000-03-31,8.931641374286754,10.525,0.007138821544879548,1,0.8486120070581238,1.1783948278868828,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-04,9.574671371213045,10.8,0.00491921579095056,1,0.8865436454826893,1.1279760506946481,-1.0,0.7577432225540596,-0.27500000000000036,0.4827432225540592,1.1783948278868828,-1.0,0.023693301048090382,0.02341697105980552
2000-04-04,9.71387693240376,10.92,-0.007491620335110305,1,0.889549169634044,1.1241649524684454,-1.0,0.16403911332023036,-0.11999999999999922,0.04403911332023114,1.1783948278868828,-1.0,0.0021343111362204276,0.002132036729826324
2000-05-04,9.886908253545025,10.98,-0.004929405610896609,1,0.9004470176270514,0.0,0.0,0.20389921389530047,-0.0600000000000005,0.14389921389529997,1.1783948278868828,-1.0,0.006896048621426861,0.006872379630835155
2000-06-04,9.888202592704252,10.475,0.009341859742198366,1,0.9439811544347735,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-07-04,9.593207140289925,10.995,0.009941493824011438,1,0.8725063338144544,1.1461234850045892,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-04,9.758305419308531,10.435,-0.00787215357749016,1,0.9351514536951155,0.0,0.0,0.1892230149170647,0.5599999999999987,0.7492230149170634,1.1461234850045892,-1.0,0.037102544598798956,0.03643081018184504
